data_referencia;cod_ibge;txt_municipio;txt_uf;num_ano_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio
01/11/2024;260380;Capoeiras ;PE;2018;3;210492.80;87017.99
01/11/2024;260380;Capoeiras ;PE;2019;1;86400;5725.95
01/11/2024;260380;Capoeiras ;PE;2020;1;56000;4936.97
01/11/2024;260380;Capoeiras ;PE;2021;1;70240;0
01/11/2024;260380;Capoeiras ;PE;2023;2;227171.92;52302.30
01/11/2024;260380;Capoeiras ;PE;2024;5;780205.83;106064.73
01/11/2024;260390;Carnaíba ;PE;2009;10;232960;65814
01/11/2024;260390;Carnaíba ;PE;2010;37;122500;261350
01/11/2024;260390;Carnaíba ;PE;2011;3;142882.78;11000
01/11/2024;260390;Carnaíba ;PE;2012;10;372324.01;93554.12
01/11/2024;260390;Carnaíba ;PE;2013;22;1173451.08;517799.80
01/11/2024;260390;Carnaíba ;PE;2014;36;2056214.09;797641.30
01/11/2024;260390;Carnaíba ;PE;2015;24;1501246.42;534584.14
01/11/2024;260390;Carnaíba ;PE;2016;28;1895626.97;535046.33
01/11/2024;260390;Carnaíba ;PE;2017;14;961382.95;288004.97
01/11/2024;260390;Carnaíba ;PE;2018;7;500691.75;117467.30
01/11/2024;260390;Carnaíba ;PE;2019;4;241480;83991.73
01/11/2024;260390;Carnaíba ;PE;2022;1;60000;16638.39
01/11/2024;260390;Carnaíba ;PE;2023;10;948781.72;306427.18
01/11/2024;260390;Carnaíba ;PE;2024;6;704911.95;193795.92
01/11/2024;260392;Carnaubeira da Penha ;PE;2010;24;36000;171000
01/11/2024;260400;Carpina ;PE;2009;221;8658541.36;4159636.46
01/11/2024;260400;Carpina ;PE;2010;612;23875050.34;10600171.01
01/11/2024;260400;Carpina ;PE;2011;442;25521552.82;4264699
01/11/2024;260400;Carpina ;PE;2012;496;33034805.63;11112955.97
01/11/2024;260400;Carpina ;PE;2013;607;47764357.00;13967314.62
01/11/2024;260400;Carpina ;PE;2014;614;52990668.49;15107360.95
01/11/2024;260400;Carpina ;PE;2015;440;38065306.88;11291608.57
01/11/2024;260400;Carpina ;PE;2016;286;25553230.02;7085803.44
01/11/2024;260400;Carpina ;PE;2017;222;19962724.41;6197479.92
01/11/2024;260400;Carpina ;PE;2018;225;20865352.71;6066545.70
01/11/2024;260400;Carpina ;PE;2019;245;23000681.24;5997450.24
01/11/2024;260400;Carpina ;PE;2020;236;22378089.55;6034281.85
01/11/2024;260400;Carpina ;PE;2021;200;19923339.68;6275052.33
01/11/2024;260400;Carpina ;PE;2022;280;31909373.72;8540173.22
01/11/2024;260400;Carpina ;PE;2023;396;49467032.76;14045673.77
01/11/2024;260400;Carpina ;PE;2024;408;55669630.41;15963765.80
01/11/2024;260410;Caruaru ;PE;2009;382;13880842.10;8052324.41
01/11/2024;260410;Caruaru ;PE;2010;801;31107052.69;19361174
01/11/2024;260410;Caruaru ;PE;2011;880;41552847.34;11631374
01/11/2024;260410;Caruaru ;PE;2012;1513;82351534.12;39197895.34
01/11/2024;260410;Caruaru ;PE;2013;774;50402121.30;20542420.21
01/11/2024;260410;Caruaru ;PE;2014;1381;105349789.06;36614383.87
01/11/2024;260410;Caruaru ;PE;2015;1191;102209973.90;29346987.45
01/11/2024;260410;Caruaru ;PE;2016;1057;94599540.32;26245405.93
01/11/2024;260410;Caruaru ;PE;2017;1449;124879785.80;53484487.89
01/11/2024;260410;Caruaru ;PE;2018;2034;177990159.05;80281878.19
01/11/2024;260410;Caruaru ;PE;2019;1725;159164145.48;56330005.02
01/11/2024;260410;Caruaru ;PE;2020;2240;209659260.55;70157846.51
01/11/2024;260410;Caruaru ;PE;2021;1777;174950529.47;61961501.94
01/11/2024;260410;Caruaru ;PE;2022;1762;191520152.97;64426327.35
01/11/2024;260410;Caruaru ;PE;2023;1720;220791400.83;67972273.87
01/11/2024;260410;Caruaru ;PE;2024;1924;250736509.03;85304165.72
01/11/2024;260420;Catende ;PE;2009;21;494610;174066.94
01/11/2024;260420;Catende ;PE;2010;27;870008.65;224965
01/11/2024;260420;Catende ;PE;2011;17;617648.91;33000
01/11/2024;260420;Catende ;PE;2012;16;747161.80;151230.61
01/11/2024;260420;Catende ;PE;2013;11;461977.52;160897.55
01/11/2024;260420;Catende ;PE;2014;12;577651.83;168763.54
01/11/2024;260420;Catende ;PE;2015;13;713249.71;187722.75
01/11/2024;260420;Catende ;PE;2016;9;674061.76;120158.46
01/11/2024;260420;Catende ;PE;2017;10;709017.60;167049.88
01/11/2024;260420;Catende ;PE;2018;2;134600;10870.04
01/11/2024;260420;Catende ;PE;2019;2;132308;37337.93
01/11/2024;260420;Catende ;PE;2020;4;248840.25;58802.35
01/11/2024;260420;Catende ;PE;2022;1;79151.48;2161.45
01/11/2024;260430;Cedro ;PE;2012;1;74940.31;18964.99
01/11/2024;260430;Cedro ;PE;2020;1;96000;20754.99
01/11/2024;260430;Cedro ;PE;2024;1;91000;58525.64
01/11/2024;260440;Chã de Alegria ;PE;2010;1;51600;9594
01/11/2024;260440;Chã de Alegria ;PE;2013;50;2782448.85;1141213.41
01/11/2024;260440;Chã de Alegria ;PE;2014;77;4553448.24;1859790.40
01/11/2024;260440;Chã de Alegria ;PE;2015;75;4847541.81;1826632.02
01/11/2024;260440;Chã de Alegria ;PE;2016;35;2386312.49;836553.37
01/11/2024;260440;Chã de Alegria ;PE;2017;13;949556.53;328630.36
01/11/2024;260440;Chã de Alegria ;PE;2018;29;2303746.09;868883.59
01/11/2024;260440;Chã de Alegria ;PE;2019;9;592465;287069.94
01/11/2024;260440;Chã de Alegria ;PE;2020;22;1663124.93;630994.08
01/11/2024;260440;Chã de Alegria ;PE;2021;36;2896872.94;1209812.04
01/11/2024;260440;Chã de Alegria ;PE;2022;77;6792896.21;2394189.98
01/11/2024;260440;Chã de Alegria ;PE;2023;84;7135854.72;3988021.09
01/11/2024;260440;Chã de Alegria ;PE;2024;61;5080995.20;3682079.22
01/11/2024;260450;Chã Grande ;PE;2009;3;82000;21727
01/11/2024;260450;Chã Grande ;PE;2010;3;75000;11197
01/11/2024;260450;Chã Grande ;PE;2011;2;110250;0
01/11/2024;260450;Chã Grande ;PE;2012;2;122000;22626.40
01/11/2024;260450;Chã Grande ;PE;2013;2;152036.10;15999.99
01/11/2024;260450;Chã Grande ;PE;2014;2;157500;31999.98
01/11/2024;260450;Chã Grande ;PE;2018;2;160000;56150.98
01/11/2024;260450;Chã Grande ;PE;2019;1;71064.38;25854.99
01/11/2024;260450;Chã Grande ;PE;2022;1;113600;0
01/11/2024;260450;Chã Grande ;PE;2023;2;382600;0
01/11/2024;260460;Condado ;PE;2009;8;298210;49472
01/11/2024;260460;Condado ;PE;2010;6;154800.02;50716
01/11/2024;260460;Condado ;PE;2011;8;242640;15000
01/11/2024;260460;Condado ;PE;2012;3;194413.36;22108.51
01/11/2024;260460;Condado ;PE;2013;5;290132.85;111542.08
01/11/2024;260460;Condado ;PE;2014;5;384818;106961.99
01/11/2024;260460;Condado ;PE;2015;15;1092353.90;351618.97
01/11/2024;260460;Condado ;PE;2016;7;524985.12;126815.34
01/11/2024;260460;Condado ;PE;2017;12;961427.47;212701.24
01/11/2024;260460;Condado ;PE;2018;11;975379.72;236829.29
01/11/2024;260460;Condado ;PE;2019;12;1124189.40;208455.45
01/11/2024;260460;Condado ;PE;2020;7;704000;75342.20
01/11/2024;260460;Condado ;PE;2021;2;189074.14;22550.27
01/11/2024;260460;Condado ;PE;2022;3;308590.45;25312.76
01/11/2024;260460;Condado ;PE;2023;5;601466.01;122228.10
01/11/2024;260460;Condado ;PE;2024;9;1260096;180014.89
01/11/2024;260470;Correntes ;PE;2009;3;122345.13;27566
01/11/2024;260470;Correntes ;PE;2010;190;410450;1361979
01/11/2024;260470;Correntes ;PE;2011;2;139028;0
01/11/2024;260470;Correntes ;PE;2014;1;72000;14154.04
01/11/2024;260470;Correntes ;PE;2021;1;59385.60;0
01/11/2024;260470;Correntes ;PE;2022;1;80000;19518.79
01/11/2024;260480;Cortês ;PE;2009;2;29499.20;7205
01/11/2024;260480;Cortês ;PE;2010;1;5000;4077
01/11/2024;260480;Cortês ;PE;2012;1;60000;9016.08
01/11/2024;260490;Cumaru ;PE;2009;1;8000;2403
01/11/2024;260490;Cumaru ;PE;2010;1;55000;10035
01/11/2024;260490;Cumaru ;PE;2012;1;72000;12607.29
01/11/2024;260500;Cupira ;PE;2009;6;214650;53155
01/11/2024;260500;Cupira ;PE;2010;88;530533;756878
01/11/2024;260500;Cupira ;PE;2011;1;36000;3000
01/11/2024;260500;Cupira ;PE;2013;4;211625;55789.07
01/11/2024;260500;Cupira ;PE;2014;3;215915;57847.98
01/11/2024;260500;Cupira ;PE;2015;1;76000;17066.42
01/11/2024;260500;Cupira ;PE;2016;6;465955.58;71908.57
01/11/2024;260500;Cupira ;PE;2017;5;370077;96293.29
01/11/2024;260500;Cupira ;PE;2018;9;654220.90;221265.98
01/11/2024;260500;Cupira ;PE;2019;9;677943.99;268494.93
01/11/2024;260500;Cupira ;PE;2020;6;516053.56;124982.95
01/11/2024;260500;Cupira ;PE;2021;10;928081.08;270740.56
01/11/2024;260500;Cupira ;PE;2022;8;789644.66;178748.15
01/11/2024;260500;Cupira ;PE;2023;9;946929.36;315456.70
01/11/2024;260500;Cupira ;PE;2024;15;1663957.56;622341.42
01/11/2024;260510;Custódia ;PE;2009;7;300800;64764
01/11/2024;260510;Custódia ;PE;2010;4;152432;36849
01/11/2024;260510;Custódia ;PE;2011;15;587371;100529
01/11/2024;260510;Custódia ;PE;2012;23;1270639.24;472520.03
01/11/2024;260510;Custódia ;PE;2013;27;1728236.52;603217.34
01/11/2024;260510;Custódia ;PE;2014;35;2390955.21;679691.47
01/11/2024;260510;Custódia ;PE;2015;52;3995803.16;1020032.74
01/11/2024;260510;Custódia ;PE;2016;21;1654742.63;297570.57
01/11/2024;260510;Custódia ;PE;2017;7;571628.56;93972.61
01/11/2024;260510;Custódia ;PE;2018;36;2797120.38;908531.71
01/11/2024;260510;Custódia ;PE;2019;38;3124492.49;901625.05
01/11/2024;260510;Custódia ;PE;2020;5;355697.53;108723.68
01/11/2024;260510;Custódia ;PE;2021;4;302874.60;63943.94
01/11/2024;260510;Custódia ;PE;2022;10;1128066.34;139261.38
01/11/2024;260510;Custódia ;PE;2023;41;4421356.42;1401290.74
01/11/2024;260510;Custódia ;PE;2024;69;8243802.01;2778337.10
01/11/2024;260515;Dormentes ;PE;2009;4;110364.12;26848
01/11/2024;260515;Dormentes ;PE;2010;6;316832.24;72012
01/11/2024;260515;Dormentes ;PE;2011;3;146089;17097
01/11/2024;260515;Dormentes ;PE;2013;1;69851;15999.99
01/11/2024;260515;Dormentes ;PE;2014;7;409171.51;148755.06
01/11/2024;260515;Dormentes ;PE;2015;3;211022.68;64702
01/11/2024;260515;Dormentes ;PE;2016;3;213232.52;62259.39
01/11/2024;260515;Dormentes ;PE;2017;1;56000;20560.22
01/11/2024;260515;Dormentes ;PE;2018;1;76000;30423.99
01/11/2024;260515;Dormentes ;PE;2019;1;104000;6677.19
01/11/2024;260515;Dormentes ;PE;2023;1;88370.36;19219.60
01/11/2024;260515;Dormentes ;PE;2024;1;116000;31911.55
01/11/2024;260520;Escada ;PE;2009;11;311161.10;115324
01/11/2024;260520;Escada ;PE;2010;5;105800;34072
01/11/2024;260520;Escada ;PE;2011;4;165685.03;4000
01/11/2024;260520;Escada ;PE;2012;2;114133.98;34832.33
01/11/2024;260520;Escada ;PE;2013;2;124800;36225.98
01/11/2024;260520;Escada ;PE;2014;3;182500;12066.12
01/11/2024;260520;Escada ;PE;2015;3;242092.46;74163.97
01/11/2024;260520;Escada ;PE;2016;3;234000;28147.19
01/11/2024;260520;Escada ;PE;2019;2;183500;5174.82
01/11/2024;260520;Escada ;PE;2023;2;187000;29242.82
01/11/2024;260520;Escada ;PE;2024;2;162560;21486.55
01/11/2024;260530;Exu ;PE;2009;35;891491.65;480544.71
01/11/2024;260530;Exu ;PE;2010;17;541018.68;299860
01/11/2024;260530;Exu ;PE;2011;15;634833.36;88963
01/11/2024;260530;Exu ;PE;2012;20;1053865.71;412271.23
01/11/2024;260530;Exu ;PE;2013;21;1335090.18;483305.08
01/11/2024;260530;Exu ;PE;2014;51;3210746.92;1196960.94
01/11/2024;260530;Exu ;PE;2015;52;3235337.89;1254641.47
01/11/2024;260530;Exu ;PE;2016;42;2631745.76;862836.18
01/11/2024;260530;Exu ;PE;2017;33;2271781.26;854940.25
01/11/2024;260530;Exu ;PE;2018;26;1868819.40;636277.35
01/11/2024;260530;Exu ;PE;2019;29;2123715.53;666482.52
01/11/2024;260530;Exu ;PE;2020;21;1708884;479175.15
01/11/2024;260530;Exu ;PE;2021;6;507478.47;155544.62
01/11/2024;260530;Exu ;PE;2022;9;745303.63;151803.36
01/11/2024;260530;Exu ;PE;2023;15;1377497;416084.08
01/11/2024;260530;Exu ;PE;2024;18;1754969.35;632907.37
01/11/2024;260540;Feira Nova ;PE;2009;3;86500;13723
01/11/2024;260540;Feira Nova ;PE;2010;4;132421.25;28410
01/11/2024;260540;Feira Nova ;PE;2011;18;814013.20;86531
01/11/2024;260540;Feira Nova ;PE;2012;30;1549745.87;673028.38
01/11/2024;260540;Feira Nova ;PE;2013;25;1650638.25;539410.40
01/11/2024;260540;Feira Nova ;PE;2014;23;1506032.15;522155.20
01/11/2024;260540;Feira Nova ;PE;2015;23;1674821.54;525138.30
01/11/2024;260540;Feira Nova ;PE;2016;39;2870774.13;905564.07
01/11/2024;260540;Feira Nova ;PE;2017;23;1708754.83;615584.03
01/11/2024;260540;Feira Nova ;PE;2018;15;1132339.46;407760.91
01/11/2024;260540;Feira Nova ;PE;2019;12;1022762.41;287124.57
01/11/2024;260540;Feira Nova ;PE;2020;5;444133.10;140819.95
01/11/2024;260540;Feira Nova ;PE;2021;6;593727.59;154212.98
01/11/2024;260540;Feira Nova ;PE;2022;12;1209933.24;264657.33
01/11/2024;260540;Feira Nova ;PE;2023;15;1837425;378463.02
01/11/2024;260540;Feira Nova ;PE;2024;21;3219743.62;571387.80
01/11/2024;260550;Ferreiros ;PE;2012;3;153000;42519.82
01/11/2024;260550;Ferreiros ;PE;2017;3;203360.49;83443.65
01/11/2024;260550;Ferreiros ;PE;2018;10;755718.96;263294.65
01/11/2024;260550;Ferreiros ;PE;2019;13;1010038.18;241293.77
01/11/2024;260550;Ferreiros ;PE;2020;4;343140.31;88369.66
01/11/2024;260550;Ferreiros ;PE;2021;3;246865.54;85146.24
01/11/2024;260550;Ferreiros ;PE;2022;4;385335;68974.10
01/11/2024;260550;Ferreiros ;PE;2023;6;660467.80;196143.79
01/11/2024;260550;Ferreiros ;PE;2024;26;3123510.99;1261929.97
01/11/2024;260560;Flores ;PE;2009;1;25000;4255
01/11/2024;260560;Flores ;PE;2010;16;318554.93;288636
01/11/2024;260560;Flores ;PE;2011;13;270948.53;139861
01/11/2024;260560;Flores ;PE;2012;25;618314.30;481814.89
01/11/2024;260560;Flores ;PE;2013;36;1012675;794976.66
01/11/2024;260560;Flores ;PE;2014;25;814435;594403.16
01/11/2024;260560;Flores ;PE;2015;21;849394;519825.18
01/11/2024;260560;Flores ;PE;2016;13;676890.32;337677.04
01/11/2024;260560;Flores ;PE;2017;4;214556;106231.56
01/11/2024;260560;Flores ;PE;2020;19;1176818.52;495310.43
01/11/2024;260560;Flores ;PE;2021;12;825168.60;340167.31
01/11/2024;260560;Flores ;PE;2023;6;632478.19;240591.61
01/11/2024;260560;Flores ;PE;2024;19;2225628.89;981292.87
01/11/2024;260570;Floresta ;PE;2011;1;64989.01;0
01/11/2024;260570;Floresta ;PE;2012;1;54305.12;24233.04
01/11/2024;260570;Floresta ;PE;2014;1;69831;19169
01/11/2024;260570;Floresta ;PE;2015;5;316959;102932
01/11/2024;260570;Floresta ;PE;2016;1;98600;0
01/11/2024;260570;Floresta ;PE;2017;2;131672.56;29885.05
01/11/2024;260570;Floresta ;PE;2018;2;201476;0
01/11/2024;260570;Floresta ;PE;2019;2;134694.05;44843.65
01/11/2024;260570;Floresta ;PE;2020;1;62000;0
01/11/2024;260570;Floresta ;PE;2021;3;254781.47;35631.23
01/11/2024;260570;Floresta ;PE;2023;8;946600;114894.66
01/11/2024;260570;Floresta ;PE;2024;6;847117.20;115141.76
01/11/2024;260580;Frei Miguelinho ;PE;2009;2;51239.54;16317
01/11/2024;260590;Gameleira ;PE;2009;1;12000;6786
01/11/2024;260590;Gameleira ;PE;2010;198;433000;1615591
01/11/2024;260590;Gameleira ;PE;2012;2;90327;20789.08
01/11/2024;260590;Gameleira ;PE;2015;1;50000;19168.99
01/11/2024;260590;Gameleira ;PE;2017;1;70000;20999.99
01/11/2024;260590;Gameleira ;PE;2018;1;70000;20999.99
01/11/2024;260600;Garanhuns ;PE;2009;68;2792358.54;651093.90
01/11/2024;260600;Garanhuns ;PE;2010;68;2952379.67;710633
01/11/2024;260600;Garanhuns ;PE;2011;51;2787312.73;161227
01/11/2024;260600;Garanhuns ;PE;2012;48;3081852.06;757147.07
01/11/2024;260600;Garanhuns ;PE;2013;179;12007941.71;4211139.35
01/11/2024;260600;Garanhuns ;PE;2014;168;12052853.51;4634217.36
01/11/2024;260600;Garanhuns ;PE;2015;374;27289194.06;9967688.83
01/11/2024;260600;Garanhuns ;PE;2016;365;27647349.77;8782198.67
01/11/2024;260600;Garanhuns ;PE;2017;545;43452768.68;15367111.50
01/11/2024;260600;Garanhuns ;PE;2018;553;45081053.96;16566818.14
01/11/2024;260600;Garanhuns ;PE;2019;477;39691719.46;14530379.99
01/11/2024;260600;Garanhuns ;PE;2020;419;36170033.48;12494899.12
01/11/2024;260600;Garanhuns ;PE;2021;393;35748506.05;13063613.47
01/11/2024;260600;Garanhuns ;PE;2022;417;42533731.53;14880497.79
01/11/2024;260600;Garanhuns ;PE;2023;389;47734819.34;14227128.80
01/11/2024;260600;Garanhuns ;PE;2024;604;70277546.71;30342399.87
01/11/2024;260610;Glória do Goitá ;PE;2009;1;21700;8340
01/11/2024;260610;Glória do Goitá ;PE;2010;21;370608.64;231043
01/11/2024;260610;Glória do Goitá ;PE;2011;11;660683.37;67946
01/11/2024;260610;Glória do Goitá ;PE;2012;13;890758.74;252454.26
01/11/2024;260610;Glória do Goitá ;PE;2013;28;1842205.30;675431.73
01/11/2024;260610;Glória do Goitá ;PE;2014;45;3161611.18;1031292.16
01/11/2024;260610;Glória do Goitá ;PE;2015;41;2854021.88;975044.23
01/11/2024;260610;Glória do Goitá ;PE;2016;24;1661432.47;534608.19
01/11/2024;260610;Glória do Goitá ;PE;2017;29;2101652.16;777740.84
01/11/2024;260610;Glória do Goitá ;PE;2018;21;1608446.46;529104.12
01/11/2024;260610;Glória do Goitá ;PE;2019;27;2262762.69;755172.34
01/11/2024;260610;Glória do Goitá ;PE;2020;42;3766331.66;1020516.32
01/11/2024;260610;Glória do Goitá ;PE;2021;15;1250653.95;373860.80
01/11/2024;260610;Glória do Goitá ;PE;2022;19;1887913.70;372689.65
01/11/2024;260610;Glória do Goitá ;PE;2023;23;2559442.44;770074.04
01/11/2024;260610;Glória do Goitá ;PE;2024;24;2897744.19;967043.27
01/11/2024;260620;Goiana ;PE;2009;11;320675;90196
01/11/2024;260620;Goiana ;PE;2010;235;954086.43;2136481
01/11/2024;260620;Goiana ;PE;2011;5;161349;21101
01/11/2024;260620;Goiana ;PE;2012;1;32129.08;8933.93
01/11/2024;260620;Goiana ;PE;2013;1;81506.24;0
01/11/2024;260620;Goiana ;PE;2014;2;152223;48516.98
01/11/2024;260620;Goiana ;PE;2015;13;975232.31;301856.89
01/11/2024;260620;Goiana ;PE;2016;11;1018539.20;245992.91
01/11/2024;260620;Goiana ;PE;2017;30;2662404.14;533849.02
01/11/2024;260620;Goiana ;PE;2018;19;1888262.94;406495.95
01/11/2024;260620;Goiana ;PE;2019;13;1286560.70;240574.94
01/11/2024;260620;Goiana ;PE;2020;7;708874.30;142359.37
01/11/2024;260620;Goiana ;PE;2021;27;2686461.34;554274.68
01/11/2024;260620;Goiana ;PE;2022;36;4041231.79;514227.12
01/11/2024;260620;Goiana ;PE;2023;31;4175290.09;756688
01/11/2024;260620;Goiana ;PE;2024;27;4017792.74;533794.23
01/11/2024;260630;Granito ;PE;2010;215;322500;1531875
01/11/2024;260630;Granito ;PE;2011;1;20500;2000
01/11/2024;260630;Granito ;PE;2014;1;72211.50;15243.72
01/11/2024;260630;Granito ;PE;2024;1;200000;0
01/11/2024;260640;Gravatá ;PE;2009;48;1827889.75;503252
01/11/2024;260640;Gravatá ;PE;2010;122;2129350.81;1258035
01/11/2024;260640;Gravatá ;PE;2011;55;2763169.22;337936
01/11/2024;260640;Gravatá ;PE;2012;71;4619683.78;1401197.37
01/11/2024;260640;Gravatá ;PE;2013;63;4287266.57;1433669.55
01/11/2024;260640;Gravatá ;PE;2014;42;3390182.10;806115.27
01/11/2024;260640;Gravatá ;PE;2015;39;3790145.76;592992.58
01/11/2024;260640;Gravatá ;PE;2016;47;4136238.48;863185.32
01/11/2024;260640;Gravatá ;PE;2017;64;6244212.21;1435406.56
01/11/2024;260640;Gravatá ;PE;2018;61;5791203.43;1301432.74
01/11/2024;260640;Gravatá ;PE;2019;82;7723772.42;1914281.42
01/11/2024;260640;Gravatá ;PE;2020;67;6556775.21;1366678.66
01/11/2024;260640;Gravatá ;PE;2021;72;7242077.55;1333967.50
01/11/2024;260640;Gravatá ;PE;2022;144;16457613.06;3072979.59
01/11/2024;260640;Gravatá ;PE;2023;190;24195306.69;5409648.56
01/11/2024;260640;Gravatá ;PE;2024;126;18423981.76;3266764.53
01/11/2024;260650;Iati ;PE;2009;3;82996.50;22609.76
01/11/2024;260650;Iati ;PE;2010;2;55870.09;20111
01/11/2024;260650;Iati ;PE;2011;2;82590;0
01/11/2024;260650;Iati ;PE;2012;3;134438;37539.83
01/11/2024;260650;Iati ;PE;2013;3;151630;30161.64
01/11/2024;260650;Iati ;PE;2014;5;269505;72764.57
01/11/2024;260650;Iati ;PE;2015;1;60200;18112.99
01/11/2024;260650;Iati ;PE;2016;2;111991;45713.65
01/11/2024;260650;Iati ;PE;2017;5;320624.08;73916.22
01/11/2024;260650;Iati ;PE;2018;1;64000;7207.55
01/11/2024;260650;Iati ;PE;2019;4;311590.46;25539.17
01/11/2024;260650;Iati ;PE;2020;1;63104;22739.99
01/11/2024;260650;Iati ;PE;2021;1;97782;5317.77
01/11/2024;260650;Iati ;PE;2022;4;315440;37100.84
01/11/2024;260650;Iati ;PE;2023;9;920642.60;214796.02
01/11/2024;260650;Iati ;PE;2024;4;432900;138221.84
01/11/2024;260660;Ibimirim ;PE;2009;3;51410;20453
01/11/2024;260660;Ibimirim ;PE;2010;1;5000;2077
01/11/2024;260660;Ibimirim ;PE;2017;1;59000;9650.42
01/11/2024;260660;Ibimirim ;PE;2021;1;108000;36984.76
01/11/2024;260660;Ibimirim ;PE;2022;3;339603.25;107360.45
01/11/2024;260660;Ibimirim ;PE;2023;5;617545.24;128784.30
01/11/2024;260660;Ibimirim ;PE;2024;3;419198.32;81238.47
01/11/2024;260670;Ibirajuba ;PE;2012;1;67498.24;11865.83
01/11/2024;260670;Ibirajuba ;PE;2013;4;132256.08;66302.17
01/11/2024;260670;Ibirajuba ;PE;2015;2;113760;15999.99
01/11/2024;260670;Ibirajuba ;PE;2020;1;59785.57;19584.99
01/11/2024;260670;Ibirajuba ;PE;2021;1;65600;17668.75
01/11/2024;260670;Ibirajuba ;PE;2023;1;75005.78;10409.28
01/11/2024;260680;Igarassu ;PE;2009;232;5918518.44;4763408.96
01/11/2024;260680;Igarassu ;PE;2010;532;9731882;9760664
01/11/2024;260680;Igarassu ;PE;2011;208;8874536.41;2687773.75
01/11/2024;260680;Igarassu ;PE;2012;304;15486221.51;7960918.99
01/11/2024;260680;Igarassu ;PE;2013;722;45791229.72;20124283.61
01/11/2024;260680;Igarassu ;PE;2014;842;63959027.90;21810832.54
01/11/2024;260680;Igarassu ;PE;2015;985;83246084.74;25431522.08
01/11/2024;260680;Igarassu ;PE;2016;457;41968617.67;12153946.48
01/11/2024;260680;Igarassu ;PE;2017;584;54510395.69;18033501.77
01/11/2024;260680;Igarassu ;PE;2018;480;45123813.24;15830356.71
01/11/2024;260680;Igarassu ;PE;2019;514;48137234.46;15118044.80
01/11/2024;260680;Igarassu ;PE;2020;603;55962233.33;19243242.57
01/11/2024;260680;Igarassu ;PE;2021;670;65567792.01;23178809.70
01/11/2024;260680;Igarassu ;PE;2022;982;100242224.43;38040695.67
01/11/2024;260680;Igarassu ;PE;2023;1016;113544520.98;46401346.92
01/11/2024;260680;Igarassu ;PE;2024;989;112763840.30;53245900.01
01/11/2024;260690;Iguaraci ;PE;2009;2;47000;12051
01/11/2024;260690;Iguaraci ;PE;2010;16;79500;130839
01/11/2024;260690;Iguaraci ;PE;2011;4;170115.92;16297
01/11/2024;260690;Iguaraci ;PE;2012;5;211626.17;80525.27
01/11/2024;260690;Iguaraci ;PE;2013;5;335571.29;87933.11
01/11/2024;260690;Iguaraci ;PE;2014;4;271059.87;78404.70
01/11/2024;260690;Iguaraci ;PE;2015;8;606810.81;149895.94
01/11/2024;260690;Iguaraci ;PE;2016;5;351854.06;91464.76
01/11/2024;260690;Iguaraci ;PE;2017;1;72899;5420.31
01/11/2024;260690;Iguaraci ;PE;2019;1;72309;4528.48
01/11/2024;260690;Iguaraci ;PE;2020;1;90000;20999.99
01/11/2024;260690;Iguaraci ;PE;2023;4;420000;20464.59
01/11/2024;260690;Iguaraci ;PE;2024;2;277999;61907.41
01/11/2024;260700;Inajá ;PE;2013;1;63204.30;15999.99
01/11/2024;260710;Ingazeira ;PE;2009;2;19900;5231
01/11/2024;260710;Ingazeira ;PE;2010;1;51000;10507
01/11/2024;260710;Ingazeira ;PE;2011;1;64800;0
01/11/2024;260710;Ingazeira ;PE;2014;6;260819;126315.86
01/11/2024;260710;Ingazeira ;PE;2015;4;209553.75;96823.77
01/11/2024;260710;Ingazeira ;PE;2016;3;173819.97;60548.16
01/11/2024;260710;Ingazeira ;PE;2017;2;141193.55;56268.84
01/11/2024;260720;Ipojuca ;PE;2009;1;42400;15035
01/11/2024;260720;Ipojuca ;PE;2011;631;27056871.79;7676301
01/11/2024;260720;Ipojuca ;PE;2014;1;166000;0
01/11/2024;260720;Ipojuca ;PE;2015;79;7712080.61;1087713.56
01/11/2024;260720;Ipojuca ;PE;2016;120;12723310.72;1043701.54
01/11/2024;260720;Ipojuca ;PE;2017;104;11404078.58;1240170.32
01/11/2024;260720;Ipojuca ;PE;2018;187;19236200.11;3238940.07
01/11/2024;260720;Ipojuca ;PE;2019;128;13295954.77;2395624.77
01/11/2024;260720;Ipojuca ;PE;2020;122;12036844.81;2023082.54
01/11/2024;260720;Ipojuca ;PE;2021;195;19632728.17;4013174.99
01/11/2024;260720;Ipojuca ;PE;2022;140;14822132.76;3204844.08
01/11/2024;260720;Ipojuca ;PE;2023;41;5122201.73;727280.95
01/11/2024;260720;Ipojuca ;PE;2024;21;2900555.99;382286.06
01/11/2024;260730;Ipubi ;PE;2009;1;17500;5938
01/11/2024;260730;Ipubi ;PE;2010;42;63000;341250
01/11/2024;260730;Ipubi ;PE;2011;1;48227.26;0
01/11/2024;260730;Ipubi ;PE;2019;2;139200;32263.31
01/11/2024;260730;Ipubi ;PE;2020;1;72000;26737
01/11/2024;260730;Ipubi ;PE;2023;3;361211.34;123133.94
01/11/2024;260730;Ipubi ;PE;2024;7;955205.75;252854.77
01/11/2024;260740;Itacuruba ;PE;2009;1;6817;2252
01/11/2024;260750;Itaíba ;PE;2009;4;139900;39801
01/11/2024;260750;Itaíba ;PE;2010;2;89200;26070
